hashtag,window,score,mentions,reach,sentiment,rows_count
#Gaming,2024-11-04,1.8589616756528264,1213612,4970334,-0.14416666666666667,12
#History,2024-11-04,1.518422309821783,1763906,6386828,-0.21357142857142858,14
#FoodPorn,2024-11-04,1.5119507938859862,963194,2534771,0.15625,8
#Business,2024-11-04,1.2998826433831239,903949,3469708,-0.10750000000000001,8
#BreakingNews,2024-11-04,1.155980314057279,1245545,4794856,-0.1392857142857143,14
#ClimateChange,2024-11-04,0.9079805271863769,1048823,3414810,-0.223,10
#Blockchain,2024-11-04,-0.03101201002977332,1211871,4542779,-0.09461538461538462,13
#DataScience,2024-11-04,-0.07970846876865034,1527152,5702109,-0.24736842105263154,19
#Crypto,2024-11-04,-0.10183601861379808,1030193,4202525,0.139,10
#Elections2025,2024-11-04,-0.4743313233238557,786444,2242239,-0.3383333333333334,6
#BigData,2024-11-04,-0.684919639633734,1306748,4547306,-0.13,15
#Stocks,2024-11-04,-0.8741654766988701,1060124,4120127,-0.19,10
#MetGala,2024-11-04,-0.9679265222828654,1325147,5483945,0.026666666666666658,9
#FitnessGoals,2024-11-04,-1.1137855418339258,1701646,7045929,0.11461538461538463,13
#DeepLearning,2024-11-04,-1.159275764823789,1324334,5545035,-0.165,12
#Coding,2024-11-04,-2.504846498485492,1340141,5732893,-0.16230769230769232,13
#SpaceX,2024-11-04,-2.9622851861298307,1012071,2369633,-0.23874999999999996,8
#Motivation,2024-11-04,-3.4075353820192538,1026334,4115500,0.08166666666666668,12
#Investing,2024-11-04,-3.4404111740130086,1395748,5911699,-0.06909090909090909,11
#Science,2024-11-04,-3.6682046410943365,869422,3995295,-0.007500000000000007,8
#RemoteWork,2024-11-04,-4.200024235310406,941306,3905485,-0.14750000000000002,8
#TechNews,2024-11-04,-4.3658273708139514,907371,3553439,0.35333333333333333,9
#Productivity,2024-11-04,-5.55995004458355,1127894,4386234,-0.041666666666666664,12
#MachineLearning,2024-11-04,-5.56174853553047,742265,2309745,-0.131,10
#MentalHealth,2024-11-04,-6.452279389687682,710804,2862252,-0.1322222222222222,9
#Startup,2024-11-04,-6.549085995647654,944375,3899346,-0.0022222222222222244,9
#AIArt,2024-11-04,-6.953171096938363,646516,3283702,0.19,10
#Python,2024-11-04,-7.21490894668911,1077087,4238544,0.2672727272727273,11
#AI,2024-11-04,-8.241228216678461,590280,2126654,-0.1571428571428571,7
#MusicMonday,2024-11-04,-8.56884934901948,722517,3071315,0.16,8
#Politics,2024-11-04,-9.350371905362918,412234,1824206,0.024285714285714275,7
#Analytics,2024-11-04,-10.368474302333093,395471,1293817,0.062499999999999986,4
#Politics,2024-11-05,55.936605061339776,1701328,5378102,0.1542105263157895,19
#Analytics,2024-11-05,34.53169557092719,1089890,4503644,0.28363636363636363,11
#SpaceX,2024-11-05,28.81406823554245,2526370,9051284,0.20222222222222222,18
#AIArt,2024-11-05,26.20432147471458,1622033,6535943,0.10666666666666667,15
#Elections2025,2024-11-05,22.028711582490274,1984700,7213688,-0.08444444444444445,18
#RemoteWork,2024-11-05,18.718049593860332,1914068,7623208,0.14300000000000002,20
#SmartCity,2024-11-05,17.17011781790835,2095122,8701659,0.028571428571428564,21
#Crypto,2024-11-05,12.367185522179959,1863532,6823244,-0.028421052631578944,19
#MachineLearning,2024-11-05,12.099282474288804,1373219,5023390,-0.0775,12
#Books,2024-11-05,11.772245201772474,2120963,8693889,-0.17761904761904762,21
#TechNews,2024-11-05,11.383422880566128,1532209,5803635,0.06142857142857143,14
#Vegan,2024-11-05,9.79537575156298,2262893,7914936,0.1372,25
#AI,2024-11-05,8.940124885060683,942957,3257765,-0.0022222222222221997,9
#Science,2024-11-05,8.823772273191036,1309576,4947755,0.13071428571428573,14
#CyberSecurity,2024-11-05,8.165315759810143,2227681,8550624,0.09888888888888887,18
#MentalHealth,2024-11-05,7.771342438045758,1015123,2851109,0.22125,8
#Finance,2024-11-05,6.875324088067457,2037385,8117194,-0.14210526315789473,19
#Motivation,2024-11-05,6.219777075124959,1438057,6007956,-0.0066666666666666706,15
#Travel,2024-11-05,5.300876354136651,2111017,7235675,-0.08555555555555555,18
#Startup,2024-11-05,5.188675892605304,1318577,4145205,-0.140625,16
#Coding,2024-11-05,4.604315534240934,1737762,6233863,-0.008124999999999997,16
#DeepLearning,2024-11-05,4.579360603958662,1651970,5465948,0.193125,16
#DataScience,2024-11-05,3.7081297232177803,1895870,7687392,-0.03133333333333333,15
#Robotics,2024-11-05,3.6089835112098774,1879395,6492892,-0.09666666666666666,18
#MetGala,2024-11-05,3.0575988781333376,1555150,5611962,0.1335714285714286,14
#Fashion,2024-11-05,2.945845242254935,1693477,6580345,-0.21588235294117647,17
#Health,2024-11-05,2.8842175493078903,1281789,4551681,0.035833333333333335,12
#Gaming,2024-11-05,2.673130765209719,1533145,6074752,-0.35,15
#ClimateChange,2024-11-05,2.239746136233205,1175059,4837398,0.209,10
#Blockchain,2024-11-05,2.160920916799031,1427428,6066521,-0.22214285714285714,14
#WorldCup,2024-11-05,1.3333187526161399,1254433,5060867,-0.03153846153846154,13
#Investing,2024-11-05,0.8442351477673506,1458701,4556062,0.22083333333333333,12
#EcoFriendly,2024-11-05,0.5597503570324555,1224729,4156800,-0.0007692307692307795,13
#Cloud,2024-11-05,-0.030218211295883816,1928250,7946026,0.04823529411764705,17
#IoT,2024-11-05,-0.4195038208852446,1748590,6618011,-0.03666666666666666,15
#Stocks,2024-11-05,-1.085944656996635,991354,3594938,0.10900000000000001,10
#FoodPorn,2024-11-05,-1.2342694576723827,871241,3690993,-0.14500000000000002,10
#FitnessGoals,2024-11-05,-1.6612045218451028,1542431,6466939,0.13214285714285715,14
#BigData,2024-11-05,-2.3179301644085872,1102430,4148720,-0.027142857142857153,14
#Business,2024-11-05,-2.4917126816790227,744187,2786755,-0.04999999999999999,6
#Innovation,2024-11-05,-2.5728713819374907,1533209,6181416,-0.08444444444444445,18
#Art,2024-11-05,-2.887019004094046,1327071,4958270,0.2561538461538461,13
#SelfCare,2024-11-05,-2.9574297136493697,1569226,7222260,0.16071428571428575,14
#Python,2024-11-05,-3.113486355205737,880891,3758716,0.129,10
#Foodie,2024-11-05,-3.2788643838118428,1612434,6109725,0.20058823529411765,17
#BreakingNews,2024-11-05,-3.3440154885890565,654523,2728178,-0.5244444444444444,9
#MusicMonday,2024-11-05,-3.617201943547542,539441,2591412,-0.033333333333333326,6
#Entrepreneur,2024-11-05,-3.688733818354481,1064431,3309561,-0.27307692307692305,13
#Adventure,2024-11-05,-3.6971614940918713,951460,3218470,-0.13499999999999998,12
#5G,2024-11-05,-3.9741567181763133,1026372,3108394,0.027499999999999997,12
#Photography,2024-11-05,-4.331037234703992,1357633,5193660,0.06583333333333333,12
#NFT,2024-11-05,-4.679260384609496,1194545,3923305,-0.0725,12
#History,2024-11-05,-4.735938624747211,1236473,5351586,0.022307692307692303,13
#ViralVideo,2024-11-05,-5.195493505383417,811818,3501852,-0.033999999999999996,10
#Oscars,2024-11-05,-5.555822561995139,1156766,4431741,-0.12466666666666666,15
#Education,2024-11-05,-5.900374953814558,1053492,3833154,0.039090909090909086,11
#Hiking,2024-11-05,-6.279094760065555,1064657,3307677,-0.023333333333333338,9
#Movies,2024-11-05,-6.329951958643093,1496937,6401163,0.17200000000000001,15
#Sustainability,2024-11-05,-6.645888667474286,861969,3896148,0.015714285714285712,7
#Nature,2024-11-05,-8.347730720617353,1100215,4235319,0.10599999999999998,10
#TravelTuesday,2024-11-05,-9.197919578050836,726407,2186611,-0.10111111111111111,9
#Productivity,2024-11-05,-9.611803844647518,328215,1150320,-0.028571428571428564,7
#Productivity,2024-11-06,46.11735639537965,1409197,5779746,-0.10066666666666667,15
#MusicMonday,2024-11-06,43.08025900278134,2191811,8958015,-0.12142857142857141,21
#TravelTuesday,2024-11-06,21.201948263261798,1563624,5422277,0.18636363636363634,11
#AI,2024-11-06,16.29984177231606,1805213,6590486,0.13529411764705881,17
#Oscars,2024-11-06,14.12058439032426,2429186,9710868,-0.20210526315789473,19
#Stocks,2024-11-06,14.108005198223005,2012117,7434621,-0.134,20
#ViralVideo,2024-11-06,9.53540108828598,1239161,5033268,0.17384615384615382,13
#BreakingNews,2024-11-06,8.684478308447316,1106041,4438739,-0.1775,12
#Adventure,2024-11-06,8.651104444649517,1461212,5233540,0.04374999999999999,16
#Movies,2024-11-06,8.160033473664402,2409256,7895280,-0.15695652173913044,23
#Startup,2024-11-06,8.144084607839492,1891161,7527922,0.18444444444444444,18
#MentalHealth,2024-11-06,6.675644271359155,1358089,5932277,0.26692307692307693,13
#Analytics,2024-11-06,5.8182330701956,1440534,5569102,0.16428571428571428,14
#BigData,2024-11-06,5.596108407864765,1442630,5863464,0.16363636363636364,11
#5G,2024-11-06,4.413313981024321,1496372,5635710,-0.38,14
#Photography,2024-11-06,3.9206890924216506,1678593,5687329,0.06625,16
#Sustainability,2024-11-06,3.673811780935493,1113426,4182118,-0.174,15
#Education,2024-11-06,3.2391803902469936,1330484,5661024,-0.2076923076923077,13
#Nature,2024-11-06,1.9684590961025863,1231616,5116652,0.06692307692307692,13
#Python,2024-11-06,1.9392393866129947,982901,4701121,0.09000000000000001,11
#Coding,2024-11-06,1.6600082755101806,1922268,8706225,-0.021578947368421055,19
#TechNews,2024-11-06,1.568456366159046,1679148,5685972,0.05153846153846154,13
#IoT,2024-11-06,1.5144660446420937,1912270,7799433,0.0195,20
#MetGala,2024-11-06,1.3817031384489609,1687978,6689074,0.029333333333333322,15
#ClimateChange,2024-11-06,0.3575828515128376,1203616,3820228,-0.029166666666666646,12
#Business,2024-11-06,0.2807533198148052,757558,2166123,0.07111111111111111,9
#Art,2024-11-06,-0.8976100329424449,1225818,4060607,-0.226875,16
#EcoFriendly,2024-11-06,-0.9045087203396209,1152095,4203889,1.586032892321652e-17,14
#FoodPorn,2024-11-06,-0.9789335010311355,793031,3074014,-0.27,7
#Investing,2024-11-06,-1.2513013802235826,1333198,5461650,-0.06249999999999999,12
#Motivation,2024-11-06,-1.3355440409803234,1318711,4212925,0.05499999999999999,14
#Politics,2024-11-06,-1.471472262020924,1510836,5681584,-0.155,14
#Blockchain,2024-11-06,-1.8460659017330845,1273169,5656884,0.09866666666666667,15
#DeepLearning,2024-11-06,-1.9511628647915202,1512240,5993141,0.478125,16
#DataScience,2024-11-06,-1.9937032318600434,1601781,6319783,-0.17923076923076925,13
#Entrepreneur,2024-11-06,-2.2755760002358207,920720,3390787,0.12090909090909091,11
#Fashion,2024-11-06,-2.336893816075891,1443363,4795451,0.02857142857142857,14
#Health,2024-11-06,-2.747736183614313,1124271,4099874,0.46846153846153843,13
#Hiking,2024-11-06,-2.8292344354211174,912411,3564380,0.3114285714285714,7
#Finance,2024-11-06,-3.080903691464964,1600344,6110617,-0.08083333333333335,12
#AIArt,2024-11-06,-3.2800251941268765,1219051,4582976,-0.13923076923076924,13
#MachineLearning,2024-11-06,-3.453593923035335,1120903,4857731,0.22083333333333333,12
#SelfCare,2024-11-06,-3.7009348310837775,1138195,4461908,-0.11999999999999998,11
#Science,2024-11-06,-4.415950862671217,906049,3718793,-0.05272727272727273,11
#Robotics,2024-11-06,-4.47293360447236,1339076,5287400,0.004999999999999989,14
#NFT,2024-11-06,-4.5406668075598615,919034,2810609,0.32583333333333336,12
#History,2024-11-06,-4.729208213162047,957174,4584051,0.365,8
#RemoteWork,2024-11-06,-5.085703401202504,1290402,5016969,0.011666666666666659,12
#Cloud,2024-11-06,-6.011420694250527,1248636,5199893,0.10294117647058823,17
#Books,2024-11-06,-6.090036746792504,1064388,4500460,-0.202,10
#Innovation,2024-11-06,-6.1242706134476,1039566,4117174,0.2488888888888889,9
#Travel,2024-11-06,-6.1927222649717875,1311922,4691266,0.065,12
#SpaceX,2024-11-06,-6.646314932480311,1104656,3623151,-0.21800000000000003,10
#CyberSecurity,2024-11-06,-6.882996575420835,1418629,6140943,0.2125,16
#WorldCup,2024-11-06,-7.141350562177161,742660,2625222,0.1842857142857143,7
#Gaming,2024-11-06,-7.359585163872497,881958,4080164,0.13833333333333334,12
#SmartCity,2024-11-06,-7.507147273829977,1231546,4630237,0.18666666666666668,12
#Foodie,2024-11-06,-7.8348486242617295,766656,3161934,-0.00200000000000001,10
#Elections2025,2024-11-06,-8.038849742771285,949125,3629232,0.020000000000000018,9
#Crypto,2024-11-06,-8.565568509398274,898410,3236790,0.10333333333333333,12
#FitnessGoals,2024-11-06,-10.479143948347161,466819,1508872,0.05624999999999997,8
#Vegan,2024-11-06,-13.040904937559361,819579,3030330,0.37,7
#FitnessGoals,2024-11-07,45.00327479560144,1667105,6372579,0.11714285714285715,14
#WorldCup,2024-11-07,42.59443929596252,2442698,8591443,0.16541666666666666,24
#History,2024-11-07,24.730042053493513,2161587,8329399,0.23333333333333334,18
#Foodie,2024-11-07,18.672418372390126,1818512,6473831,-0.1322222222222222,18
#NFT,2024-11-07,13.098038913858549,1755678,5607810,-0.07411764705882352,17
#SpaceX,2024-11-07,11.32558619534679,1972042,7649761,-0.09,19
#Adventure,2024-11-07,8.863425792192777,2391061,8972812,-0.13,21
#RemoteWork,2024-11-07,8.58695993579866,1988314,9067261,-0.008947368421052634,19
#Science,2024-11-07,8.18027761174639,1428323,5311722,-0.08357142857142856,14
#Fashion,2024-11-07,7.956581228632069,2139117,9341939,0.028421052631578944,19
#MentalHealth,2024-11-07,7.739963394237158,2172606,7613975,-0.18555555555555556,18
#EcoFriendly,2024-11-07,7.523757897398913,1846158,7122639,-0.2085,20
#Gaming,2024-11-07,7.040856692228598,1123986,5063206,0.662,10
#BigData,2024-11-07,6.4018389641338205,1951773,7181518,0.149,20
#TravelTuesday,2024-11-07,6.237362843974564,2218002,8299150,-0.0645,20
#Innovation,2024-11-07,5.932467569983245,1431084,6495720,0.004166666666666661,12
#Entrepreneur,2024-11-07,4.63652418820544,1219617,4673143,-0.06999999999999999,17
#ViralVideo,2024-11-07,4.222135797856072,1634572,6572984,-0.15714285714285717,14
#Robotics,2024-11-07,3.7434428636079238,1627805,7828948,0.09375,16
#Travel,2024-11-07,3.5426028713294166,1607380,7343131,-0.0050000000000000044,14
#AIArt,2024-11-07,3.479724849960214,1639098,7237457,-0.36062500000000003,16
#Hiking,2024-11-07,3.1220014020888955,1126810,4799585,-0.13636363636363635,11
#Books,2024-11-07,2.808466131171376,1272365,4655161,-0.06384615384615386,13
#Python,2024-11-07,2.4644801919965436,1138093,4527790,0.01846153846153846,13
#Elections2025,2024-11-07,2.144971681397897,1047361,3959915,0.3641666666666667,12
#Business,2024-11-07,2.108076364932622,903238,3324700,-0.27,12
#MachineLearning,2024-11-07,1.8295630633905864,1249139,5133593,0.03500000000000002,10
#Nature,2024-11-07,1.7456677771391933,1354038,5883787,0.12666666666666665,15
#FoodPorn,2024-11-07,1.3160177498709502,861107,3506993,0.017272727272727276,11
#Vegan,2024-11-07,0.6117469650452964,864096,2250598,-0.23,7
#Sustainability,2024-11-07,0.19711183120152734,1127759,4332380,0.0019999999999999797,10
#Cloud,2024-11-07,0.19091995983020318,1265429,4688517,-0.07583333333333334,12
#Coding,2024-11-07,0.10880122177122278,1938985,6191341,-0.2,15
#ClimateChange,2024-11-07,-0.07555255474420686,1198555,4067622,0.18066666666666667,15
#Blockchain,2024-11-07,-0.628751744353055,1229341,4039283,0.2007142857142857,14
#Stocks,2024-11-07,-1.1412448816721317,1844916,8321408,-0.1380952380952381,21
#Motivation,2024-11-07,-1.5665950109188986,1181184,4092568,-0.01333333333333333,12
#Health,2024-11-07,-1.7862006361512814,990329,3937871,-0.012727272727272719,11
#CyberSecurity,2024-11-07,-2.206861228789182,1220605,4378495,0.03384615384615384,13
#BreakingNews,2024-11-07,-2.2274577538262825,957478,4404902,0.084,10
#Art,2024-11-07,-2.2351827781197495,1051997,3917635,0.03833333333333334,12
#Finance,2024-11-07,-3.184398150881161,1177749,4098767,-0.20800000000000002,10
#TechNews,2024-11-07,-3.430291711240612,1375984,3943057,0.251,10
#DeepLearning,2024-11-07,-3.4717134985827,1246773,5129738,0.27999999999999997,17
#Crypto,2024-11-07,-3.5006048354302663,644093,2475335,-0.16,9
#MusicMonday,2024-11-07,-3.5051208756732306,1609397,5636838,-0.15142857142857144,14
#MetGala,2024-11-07,-4.2548308213284045,1272027,5285151,0.11538461538461539,13
#Photography,2024-11-07,-4.6110299964132535,1198298,4151392,0.057499999999999996,12
#Education,2024-11-07,-4.72239001810625,867351,2427937,-0.07727272727272728,11
#Analytics,2024-11-07,-5.03752533186924,986592,3455019,0.0618181818181818,11
#Startup,2024-11-07,-5.4312437349962925,1133925,3908825,-0.10636363636363635,11
#Investing,2024-11-07,-5.496968237294301,636481,2637420,-0.2885714285714286,7
#SmartCity,2024-11-07,-5.8414630695475855,657149,2350144,-0.14625,8
#Politics,2024-11-07,-5.94350351283001,897092,2584882,-0.009090909090909078,11
#AI,2024-11-07,-6.156312739379362,1085399,3500571,0.024615384615384612,13
#SelfCare,2024-11-07,-6.797172672390805,707038,2842332,0.2075,12
#Oscars,2024-11-07,-7.145492103910576,1380290,4001200,0.08857142857142855,14
#DataScience,2024-11-07,-7.705217905307424,934632,3807280,0.22090909090909092,11
#Movies,2024-11-07,-8.591736669305115,1245896,4674973,0.15857142857142859,14
#Productivity,2024-11-07,-9.596143750474743,503810,2423671,0.015999999999999993,5
#5G,2024-11-07,-10.1153544980888,678107,2376233,0.26,6
#IoT,2024-11-07,-10.180207416195351,987500,4169421,0.381,10
#Crypto,2024-11-08,21.980234111885363,1614624,5823957,-0.06357142857142857,14
#Productivity,2024-11-08,18.579583581071933,1247548,4308878,-0.1761111111111111,18
#Investing,2024-11-08,18.5627927910477,1343713,5164573,0.08076923076923077,13
#Gaming,2024-11-08,16.61087477087303,2103239,7463296,0.20476190476190476,21
#SmartCity,2024-11-08,15.693489443633217,1442820,4895893,-0.14785714285714285,14
#Vegan,2024-11-08,14.982855878065724,1635837,6298927,0.07153846153846154,13
#SelfCare,2024-11-08,11.475124284939774,1162687,4783766,0.1576923076923077,13
#Education,2024-11-08,11.42104225134569,1586675,6183634,-0.11933333333333333,15
#Elections2025,2024-11-08,11.059124394945966,1613848,6322063,0.3057142857142857,14
#Analytics,2024-11-08,10.644683325225774,1526878,6108790,0.24400000000000002,15
#Cloud,2024-11-08,8.728255215212185,2169096,8291492,-0.2327777777777778,18
#Finance,2024-11-08,6.8999120407509364,1625101,5396299,0.171875,16
#5G,2024-11-08,6.897901410903902,967672,3252448,0.07727272727272728,11
#Python,2024-11-08,6.409482585426903,1704823,6802301,-0.18187499999999998,16
#FitnessGoals,2024-11-08,5.406984832439798,2141307,8217363,0.1938888888888889,18
#Hiking,2024-11-08,5.273046693820981,1561885,5758845,-0.12266666666666666,15
#Business,2024-11-08,4.5961404432899355,1295329,4971567,-0.31333333333333335,15
#Blockchain,2024-11-08,4.591684816881742,1632755,7191282,-0.11375,16
#MusicMonday,2024-11-08,4.00062142540091,2039646,6877070,-0.049473684210526316,19
#Sustainability,2024-11-08,3.649856228539547,1419013,5825914,-0.09277777777777778,18
#BreakingNews,2024-11-08,3.5076898481983103,1151819,3919855,0.13833333333333334,12
#Innovation,2024-11-08,3.29887385323307,1733738,6361064,-0.004285714285714289,14
#DataScience,2024-11-08,3.198554125813608,1127949,3627061,0.02384615384615385,13
#MachineLearning,2024-11-08,3.1054762261044484,1511509,5134406,-0.043125,16
